0,1467810369,Mon Apr 06 22:19:45 PDT 2009,NO_QUERY,_TheSpecialOne_,"@switchfoot http://twitpic.com/2y1zl - Awww, that's a bummer.  You shoulda got David Carr of Third Day to do it. ;D"
0,1556309225,Sat Apr 18 22:21:12 PDT 2009,NO_QUERY,StormClaudi,@IzzyJ_Is_Here i'm glad you have the power! which reminds me of that song &quot;ive got the power!&quot; but idont remember name so can't blip 
0,1556309608,Sat Apr 18 22:21:16 PDT 2009,NO_QUERY,kiranerdcore,"A pedophile just asked me for change, and told me I dressed very sexy. I'm wearing shorts. WTF "
0,1556309843,Sat Apr 18 22:21:19 PDT 2009,NO_QUERY,yenno,"@MrPolishHer ; LMAO o yea, that poor fella  haha.. but umm i come every summer ;) but i just might watch that i hear good things!"
0,1556309863,Sat Apr 18 22:21:20 PDT 2009,NO_QUERY,groovyybrandyy,this isn't fair. i hate this.  :/  D:
0,1556310381,Sat Apr 18 22:21:26 PDT 2009,NO_QUERY,GiniLovesJonas,Eek! Holiday! Spelt wright wrong! Why is the English language so confusing?? I mean write!! 
0,1556310468,Sat Apr 18 22:21:27 PDT 2009,NO_QUERY,_gerardo,@liz_perez and I are very sad. Our first ever playoff experience is a straight up whoopin. 
0,1556310591,Sat Apr 18 22:21:29 PDT 2009,NO_QUERY,mexijen,My hair is pissing me off. No one ever knows how to bleach black hair 
0,1556311134,Sat Apr 18 22:21:36 PDT 2009,NO_QUERY,ellokitty5,"@alyssenicole thats suxs, and am sorry, but i know how u feel, am still have 3+ hours too! "
0,1556311190,Sat Apr 18 22:21:36 PDT 2009,NO_QUERY,neerav,@DDsD am trying ur suggestion. Win98 Fdisk running off USB can only see itself  there must be some easy way to wipe the HDD quickly...
0,1556311201,Sat Apr 18 22:21:37 PDT 2009,NO_QUERY,GarageGlamorous,why is no one awake?!? I need more friends in different time zones 
0,1556311291,Sat Apr 18 22:21:40 PDT 2009,NO_QUERY,matedaalma,@maybeshelied I'm not laughing! We only got one like four years ago. But mmm that sounds good! Even though I don't really like chocolate! 
0,1556312484,Sat Apr 18 22:21:53 PDT 2009,NO_QUERY,sjor,@CarpathiaB Thanks!  Me too!  @naukhel It was one of the worst feelings in the world.  
0,1556313021,Sat Apr 18 22:22:01 PDT 2009,NO_QUERY,dreamsequins,"Halfway through transcribing an interview-- computer freezes.  Panic.  It's all good, but scary.  Could have lost two hours of work "
0,1556313213,Sat Apr 18 22:22:03 PDT 2009,NO_QUERY,jrziviani,Anderson Silva vs Thales Leites - Lutinha chata 
0,1556313350,Sat Apr 18 22:22:04 PDT 2009,NO_QUERY,Ladybug016,I wish Freaks and Geeks had more than just one season. 
0,1556313535,Sat Apr 18 22:22:10 PDT 2009,NO_QUERY,btodailly,"I've got two strikes with tonight... Let's try one more time, if that doesn't work....I don't know what I'll do "
0,1556313772,Sat Apr 18 22:22:10 PDT 2009,NO_QUERY,groovyybrandyy,"this isn't fair. i hate this, it's just another reason. :/  D:"
0,1556313874,Sat Apr 18 22:22:11 PDT 2009,NO_QUERY,heythereleanne,"Awful cramp, cant sleep "
0,1556313884,Sat Apr 18 22:22:11 PDT 2009,NO_QUERY,Krystalgail,@WRDW I don't see anything on Rocky  Help save Rocky! http://www.wrdw.com/news email http://tinyurl.com/cqst2c
0,1556314180,Sat Apr 18 22:22:15 PDT 2009,NO_QUERY,LynnVHughes,"I need to stop all of this social networking and get focused on getting my clothes organized, but it's a losing battle! "
0,1556314382,Sat Apr 18 22:22:18 PDT 2009,NO_QUERY,Jerrel72,http://twitpic.com/3ky05 - I miss my boy! He got outside and some dogs chased him off. Can't find him 
0,1556314431,Sat Apr 18 22:22:19 PDT 2009,NO_QUERY,coreybgwathney,Dam it! I just burnt the brownies that I just made!! 
0,1556314610,Sat Apr 18 22:22:21 PDT 2009,NO_QUERY,kayc882003,UGHHHHH. 
0,1556314659,Sat Apr 18 22:22:21 PDT 2009,NO_QUERY,lickachoo,My son disowned me over a PS3.that bites.going 2 dr 2moro u know ya fucked when u hope that find somethin fatal  life blows
0,1556314723,Sat Apr 18 22:22:22 PDT 2009,NO_QUERY,TSTLSOOM,"@bridgesnmatches @minkus No Miley, No Selena. only that girl 4m American Teenager. The friend not even the preggo one.  but amoeba was ill"
0,1556314808,Sat Apr 18 22:22:23 PDT 2009,NO_QUERY,nthngprsnl,bummed AND i can't sleep  fml
0,1556315066,Sat Apr 18 22:22:27 PDT 2009,NO_QUERY,HappyCassie,I dun feel goood. My tummy hurtz 
